데이터 구분,개설년도,개설학기,개설대학,개설학과,이수구분,학년,과목코드,분반,과목명,학점,담당교수,강의시간(실제),강의실정보,수강정원,수강신청인원,꾸러미신청인원,비고
전공2,2025,2학기,경영대학원,경영학전공,전공,,MGMT0878,001,국민경제분석,3,정태훈,"금 19:00 ~ 20:00,금 20:00 ~ 21:00,금 21:00 ~ 22:00",산격동 캠퍼스  경상대학,50,47,0,
전공2,2025,2학기,경영대학원,경영학전공,전공,,MGMT0880,001,조직과 인사관리,3,이환우,"토 09:00 ~ 10:00,토 10:00 ~ 11:00,토 11:00 ~ 12:00",산격동 캠퍼스  경상대학,50,47,0,
전공2,2025,2학기,경영대학원,공공MBA전공,전공,,MGMT0938,001,프로젝트관리 실습,3,"오세환,박주홍,배성호","토 09:00 ~ 10:00,토 10:00 ~ 11:00,토 11:00 ~ 12:00",산격동 캠퍼스  경상대학,40,10,0,
전공2,2025,2학기,경영대학원,공공MBA전공,전공,,MGMT0939,001,글로벌 비즈니스 캡스톤 디자인,3,배성호,"토 13:00 ~ 14:00,토 14:00 ~ 15:00,토 15:00 ~ 16:00",산격동 캠퍼스  경상대학,40,5,0,<b>SU평가강좌</b> 
전공2,2025,2학기,경영대학원,공공MBA전공,전공,,MGMT0986,001,조직관리와 커뮤니케이션 전략,3,"김한구,김상호","월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  경상대학,40,14,0,
전공2,2025,2학기,경영대학원,스마트리더십 MBA전공,전공,,MGMT0887,001,경영스페셜토픽,3,"김성수,권홍우,구광주","수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  경상대학,40,11,0,
전공2,2025,2학기,보건대학원,역학및건강증진학과,전공,,HEAL0722,001,건강행위론,3,최은숙,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",동인동 캠퍼스 의대신관및강의동,20,5,0,
전공2,2025,2학기,보건대학원,역학및건강증진학과,전공,,HEAL0723,001,여성건강론,3,강지연,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",동인동 캠퍼스 의학 전문대학원(의대본관),10,7,0,
전공2,2025,2학기,보건대학원,역학및건강증진학과,전공,,HEAR0701,001,보건연구방법론,3,"신지연,김종연","목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",동인동 캠퍼스 의대신관및강의동,20,25,0,
전공2,2025,2학기,보건대학원,역학및건강증진학과,전공,,HENV0713,001,최신구강보건학,3,김은경,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",동인동 캠퍼스 의대신관및강의동,20,6,0,
전공2,2025,2학기,보건대학원,보건관리학과,전공,,HEAL0732,001,건강도시와 건강영향평가,3,김건엽,"월 18:00 ~ 19:00,월 19:00 ~ 20:00,월 20:00 ~ 21:00",동인동 캠퍼스 의대신관및강의동,40,32,0,
전공2,2025,2학기,산업대학원,산업공학과 회로및시스템전공,전공,,COMP0739,002,인공지능특론,3,최두현,"토 09:00 ~ 10:30,토 10:30 ~ 12:00",산격동 캠퍼스  IT대학3호관(공대11호관),20,7,0,
전공2,2025,2학기,산업대학원,산업공학과 제어및계측공학전공,전공,,ELEC0918,001,로보트공학,3,양정민,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  IT대학1호관(공대10호관),20,4,0,
전공2,2025,2학기,산업대학원,산업공학과 반도체공학전공,전공,,ELEC0920,001,집적회로공정기술,3,조찬섭,"수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  IT대학3호관(공대11호관),20,8,0,
전공2,2025,2학기,산업대학원,산업공학과 기계공학전공,전공,,MECH0912,001,기계공작특론,3,김영석,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  공대3호관,30,15,0,
전공2,2025,2학기,산업대학원,산업공학과 기계공학전공,전공,,MECH0916,001,냉동공학특론,3,손창현,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  공대3호관,30,16,0,
전공2,2025,2학기,산업대학원,산업공학과 금속신소재공학전공,전공,,META0761,001,미세조직정량분석,3,한인성,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  공대3호관,20,5,0,
전공2,2025,2학기,산업대학원,산업공학과 금속신소재공학전공,전공,,META0776,001,재료리사이클링공학,3,손호상,"월 18:00 ~ 19:00,월 19:00 ~ 20:00,월 20:00 ~ 21:00",산격동 캠퍼스  공대3호관,20,8,0,
전공2,2025,2학기,산업대학원,산업공학과 건축공학전공,전공,,ARCH0702,001,초고층구조시스템,3,김홍진,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  공대2호관,50,31,0,
전공2,2025,2학기,산업대학원,산업공학과 건축공학전공,전공,,ARCH0905,001,건축설계방법론,3,김훈,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  공대2호관,50,32,0,
전공2,2025,2학기,산업대학원,산업공학과 토목공학전공,전공,,CVLE0794,001,구조해석 및 설계 특론,3,이성철,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  공대2호관,15,8,0,
전공2,2025,2학기,산업대학원,산업공학과 토목공학전공,전공,,CVLE0806,001,굴착시공학 ,3,문준식,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  공대2호관,15,16,0,
전공2,2025,2학기,산업대학원,산업공학과 전기공학전공,전공,,ELEE0801,001,전력계통해석특론,3,김수배,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  공대8호관,20,11,0,
전공2,2025,2학기,산업대학원,산업공학과 전기공학전공,전공,,ELEE0805,001,영어전기공학,3,김홍준,"목 18:00 ~ 19:30,목 19:30 ~ 21:00",산격동 캠퍼스  IT대학5호관(IT융복합관),20,11,0,
전공2,2025,2학기,산업대학원,산업공학과 화학공학전공,전공,,CHEN0713,001,고급반응공학1,3,송동익,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  공대9호관,20,7,0,
전공2,2025,2학기,산업대학원,산업공학과 고분자공학전공,전공,,POLY0802,001,고분자분석화학,3,윤근병,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  공대9호관,35,13,0,
전공2,2025,2학기,산업대학원,산업공학과 고분자공학전공,전공,,POLY0805,001,고무화학,3,박해윤,"수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  공대9호관,35,13,0,
전공2,2025,2학기,산업대학원,산업공학과 환경공학전공,전공,,ENVI0831,001,대기질,3,임호진,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  공대6호관,40,26,0,
전공2,2025,2학기,산업대학원,산업공학과 환경공학전공,전공,,ENVI0836,001,산업폐기물처리및관리,3,김영주,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  공대6호관,30,24,0,(한국어) 
전공2,2025,2학기,산업대학원,산업공학과 기술정책전공,전공,,TECP0703,001,과학기술정책,3,정원일,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  공대7호관,20,14,0,
전공2,2025,2학기,산업대학원,산업공학과 기술정책전공,전공,,TECP0712,001,기술예측론,3,김은수,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",산격동 캠퍼스  공대7호관,20,12,0,
전공2,2025,2학기,산업대학원,산업공학과 응용화학전공,전공,,INDC0824,001,공업유기화학특론2,3,조찬식,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",산격동 캠퍼스  공대1호관,15,3,0,
전공2,2025,2학기,산업대학원,산업공학과 정보통신공학전공,전공,,ELEC0758,001,디지털통신시스템,3,윤병주,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  IT대학3호관(공대11호관),30,10,0,
전공2,2025,2학기,국제대학원,국제문화학과 한국문화학전공,전공,,KORC0708,001,한국의 대중문화,3,정은경,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  대학원동,20,15,0,
전공2,2025,2학기,국제대학원,국제문화학과 한국문화학전공,전공,,KORC0710,001,한국인의 의식주 문화,3,정유진,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  대학원동,20,11,0,
전공2,2025,2학기,국제대학원,국제문화학과 다문화학전공,전공,,MULC0720,001,다문화가족의 상담과 실제,3,이화진,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  생활과학대학,20,4,0,
전공2,2025,2학기,국제대학원,국제문화학과 다문화학전공,전공,,MULC0724,001,한국사회의 다문화현상 이해,3,"김민솔,이지연","월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  생활과학대학,20,10,0,
전공2,2025,2학기,국제대학원,국제문화학과 외국어로서의한국어교육전공,전공,,KORE0710,001,외국어로서의 한국어 표현·이해 교육론,3,이수진,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  인문한국진흥관,35,21,0,
전공2,2025,2학기,국제대학원,국제문화학과 외국어로서의한국어교육전공,전공,,KORE0711,001,외국어로서의 한국어교재론,3,이민영,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  인문한국진흥관,35,12,0,
전공2,2025,2학기,국제대학원,국제문화학과 외국어로서의한국어교육전공,전공,,KORE0714,001,한국어교육 실습과 참관,3,오선영,"금 19:00 ~ 20:00,금 20:00 ~ 21:00,금 21:00 ~ 22:00",산격동 캠퍼스  인문한국진흥관,35,13,0,
전공2,2025,2학기,국제대학원,국제문화학과 외국어로서의한국어교육전공,전공,,KORE0715,001,한국노래문화론,3,김동연,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  인문한국진흥관,35,31,0,
전공2,2025,2학기,국제대학원,국제지역학과 국제정치학전공,전공,,IPOL0802,001,국제기구론,3,이정태,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,30,15,0,
전공2,2025,2학기,국제대학원,국제지역학과 국제정치학전공,전공,,IPOL0813,001,구미외교사,3,손무정,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,30,4,0,
전공2,2025,2학기,국제대학원,국제지역학과 일본학전공,전공,,JPNL0831,001,일본정치,3,채수도,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  대학원동,15,3,0,
전공2,2025,2학기,국제대학원,국제지역학과 일본학전공,전공,,JPNL0841,001,일본학세미나 4,3,이준섭,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  대학원동,15,3,0,
전공2,2025,2학기,국제대학원,국제지역학과 중국학전공,전공,,CHIL0719,001,중국경제통상의이해,3,우병국,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  인문한국진흥관,10,1,0,
전공2,2025,2학기,국제대학원,국제지역학과 중국학전공,전공,,CHIL0722,001,중국의 문학과 예술,3,최우석,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  대학원동,10,2,0,
전공2,2025,2학기,국제대학원,국제지역학과 미국학전공,전공,,AMER0821,001,미국학세미나,3,한재환,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  대학원동,15,3,0,(한국어) 
전공2,2025,2학기,국제대학원,국제지역학과 미국학전공,전공,,AMER0825,001,한미관계론,3,최병덕,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  대학원동,15,3,0,
전공2,2025,2학기,국제대학원,국제지역학과 북한학전공,전공,,NKST0707,001,남북한 통일정책비교연구,3,김건우,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  대학원동,15,2,0,
전공2,2025,2학기,국제대학원,국제지역학과 북한학전공,전공,,NKST0711,001,북한사회론,3,정은경,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,15,1,0,
전공2,2025,2학기,수사과학대학원,법정의학과,전공,,FOME0712,001,의생명통계학,3,이원기,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",동인동 캠퍼스 의대신관및강의동,70,59,0,
전공2,2025,2학기,수사과학대학원,과학수사학과,전공,,FOME0702,001,법과학개론,3,김동자,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",동인동 캠퍼스 의대신관및강의동,70,60,0,
전공2,2025,2학기,과학기술대학원,생물응용학전공,전공,,DOAB0713,001,곤충형태학,3,김동흔,"월 18:00 ~ 19:00,월 19:00 ~ 20:00,월 20:00 ~ 21:00",상주캠퍼스 제1호관,5,1,0,상주캠퍼스 (한국어) 
전공2,2025,2학기,과학기술대학원,축산학전공,전공,,DOAS0726,001,가축개량특론,3,윤두학,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",상주캠퍼스 제6호관,25,8,0,상주캠퍼스 
전공2,2025,2학기,과학기술대학원,축산학전공,전공,,DOAS0736,001,형질전환동물특론,3,신상수,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",상주캠퍼스 제6호관,25,13,0,상주캠퍼스 
전공2,2025,2학기,과학기술대학원,축산학전공,전공,,DOAS0743,001,생태정보학,3,홍성원,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",상주캠퍼스 제6호관,25,15,0,상주캠퍼스 
전공2,2025,2학기,과학기술대학원,산림환경자원학전공,전공,,FREN0727,001,수목관리학,3,배관호,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",상주캠퍼스 제6호관,20,7,0,상주캠퍼스 
전공2,2025,2학기,과학기술대학원,산림환경자원학전공,전공,,FREN0762,001,산림병해관리,3,김기우,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",상주캠퍼스 제6호관,20,10,0,상주캠퍼스 
전공2,2025,2학기,과학기술대학원,토목공학전공,전공,,CIVL0724,001,전산구조해석특론,3,윤일로,"목 19:30 ~ 21:00,목 21:00 ~ 22:30",상주캠퍼스 제7호관,10,5,0,상주캠퍼스 
전공2,2025,2학기,과학기술대학원,토목공학전공,전공,,CVLE0738,001,기초공학특론,3,오세욱,"화 19:30 ~ 21:00,화 21:00 ~ 22:30",상주캠퍼스 제7호관,10,10,0,상주캠퍼스 
전공2,2025,2학기,과학기술대학원,건설환경공학전공,전공,,CEEM0000,001,학위논문연구 및 연구윤리(건설환경공학),3,"현길수,이승윤","월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",상주캠퍼스 제5호관,5,1,0,상주캠퍼스 <b>SU평가강좌</b> 
전공2,2025,2학기,과학기술대학원,건설환경공학전공,전공,,CEEM0705,001,중수도공학특론 Ⅰ,3,"현길수,이석주","수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",상주캠퍼스 제5호관,10,2,0,상주캠퍼스 
전공2,2025,2학기,과학기술대학원,건설환경공학전공,전공,,CEEM0720,001,응용전산수문특론Ⅰ,3,임유성,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",상주캠퍼스 제5호관,10,6,0,상주캠퍼스 
전공2,2025,2학기,과학기술대학원,체육학전공,전공,,DOLS0800,001,운동생체역학특강,3,송준경,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",상주캠퍼스 제1호관,30,5,0,상주캠퍼스 (한국어) 
전공2,2025,2학기,과학기술대학원,체육학전공,전공,,DOLS0802,001,스포츠영양학특강,3,신준철,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",상주캠퍼스 제1호관,30,5,0,상주캠퍼스 (한국어) 
전공2,2025,2학기,과학기술대학원,식품외식산업학전공,전공,,FOOD0749,001,기능성식품학특론,3,김종국,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",상주캠퍼스 제9호관,5,1,0,상주캠퍼스 
전공2,2025,2학기,과학기술대학원,식품외식산업학전공,전공,,FOSI0745,001,식생활연구방법론,3,박모라,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",상주캠퍼스 제9호관,5,2,0,상주캠퍼스 
전공2,2025,2학기,과학기술대학원,자동차공학전공,전공,,AUEN0000,001,학위논문연구 및 연구윤리(자동차),3,오상엽,"월 18:00 ~ 19:00,월 19:00 ~ 20:00,월 20:00 ~ 21:00",상주캠퍼스 제2호관,3,1,0,상주캠퍼스 <b>SU평가강좌</b> 
전공2,2025,2학기,과학기술대학원,자동차공학전공,전공,,AUTO0743,001,미래자동차산업,3,송진근,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",상주캠퍼스 제2호관,10,3,0,상주캠퍼스 
전공2,2025,2학기,과학기술대학원,자동차공학전공,전공,,AUTO0841,001,생산시스템특론,3,오상엽,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",상주캠퍼스 제2호관,10,2,0,상주캠퍼스 
전공2,2025,2학기,스마트농생명식품융합대학원,농업자원학전공,전공,,AGRI0703,001,유전자원관리학특강,3,김경민,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  농대4호관,20,5,0,(한국어) 
전공2,2025,2학기,스마트농생명식품융합대학원,식품산업공학전공,전공,,FOIE0724,001,식품산업포장학특론,3,정영훈,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  농대3호관,15,7,0,(한국어) 
전공2,2025,2학기,스마트농생명식품융합대학원,식품산업공학전공,전공,,FOIE0733,001,식품분석학특론,3,최덕영,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  농대3호관,15,7,0,(한국어) 
전공2,2025,2학기,스마트농생명식품융합대학원,농촌개발전공,전공,,ADEV0702,001,농어촌개발론,3,장우환,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  농대4호관,20,2,0,
전공2,2025,2학기,스마트농생명식품융합대학원,농촌개발전공,전공,,ADEV0705,001,농산물유통론,3,김두한,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  농대4호관,20,2,0,
전공2,2025,2학기,스마트농생명식품융합대학원,농산물안전성학전공,전공,,ENCH0712,001,환경독성화학특강,3,이성은,"수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  농대1호관,30,10,0,(영어) 
전공2,2025,2학기,스마트농생명식품융합대학원,농산물안전성학전공,전공,,SSAP0705,001,농식품품질평가학특강,3,박만,"화 18:00 ~ 19:30,화 19:30 ~ 21:00",산격동 캠퍼스  농대1호관,30,5,0,
전공2,2025,2학기,스마트농생명식품융합대학원,환경조경학전공,전공,,ENLA0720,001,환경영향평가특강,3,엄정희,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  농대1호관,30,10,0,(한국어) 
전공2,2025,2학기,스마트농생명식품융합대학원,환경조경학전공,전공,,ENLA0728,001,경관생태계획및설계세미나,3,나정화,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  농대1호관,30,10,0,(한국어) 
전공2,2025,2학기,스마트농생명식품융합대학원,농업정책및유통전공,전공,,APOM0772,001,농업소득정책론,3,김홍상,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  농대4호관,20,7,0,
전공2,2025,2학기,스마트농생명식품융합대학원,농업정책및유통전공,전공,,APOM0784,001,농업통계분석,3,여준호,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  농대4호관,20,7,0,
전공2,2025,2학기,스마트농생명식품융합대학원,스마트농업시스템공학전공,전공,,SASE0708,001,스마트 농작업기계 설계 및 해석 특론,3,김정실,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  농대4호관,10,5,0,
전공2,2025,2학기,식물방역대학원,식물방역학과,전공,,PPQA0711,001,검역데이터 AI모델링,3,권오석,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  농대2호관,20,5,0,(영어) 
전공2,2025,2학기,식물방역대학원,식물방역학과,전공,,PPQA0716,001,검역병해충 생물검정,3,이동운,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",상주캠퍼스 제1호관,20,6,0,(한국어) 
전공2,2025,2학기,임상간호대학원,임상간호학과,전공,,NURS0829,001,노인질환관리 II,2,이명경,"수 18:00 ~ 19:00,수 19:00 ~ 20:00",산격동 캠퍼스  간호대학,10,10,0,
전공2,2025,2학기,임상간호대학원,임상간호학과,전공,,NURS0840,001,노인질환관리실습 II,3,"이명경,이보람","화 13:00 ~ 14:00,화 14:00 ~ 15:00,화 15:00 ~ 16:00,화 16:00 ~ 17:00,화 17:00 ~ 18:00,화 18:00 ~ 19:00", ,10,10,0,
전공2,2025,2학기,임상간호대학원,임상간호학과,전공,,NURS0862,001,간호연구Ⅰ,2,박다인,"월 10:00 ~ 11:00,월 11:00 ~ 12:00",동인동 캠퍼스 의대신관및강의동,15,13,0,
전공2,2025,2학기,임상간호대학원,임상간호학과,전공,,NURS0904,001,상급건강사정,3,"권소희,김경진","월 09:00 ~ 10:00,월 10:00 ~ 11:00,월 11:00 ~ 12:00,월 12:00 ~ 13:00",동인동 캠퍼스 의대신관및강의동,15,13,0,
전공2,2025,2학기,임상간호대학원,임상간호학과,전공,,NURS0971,001,병원호스피스실습 II,2,"권소희,전은수","수 09:00 ~ 10:00,수 10:00 ~ 11:00,수 11:00 ~ 12:00,수 12:00 ~ 13:00", ,10,10,0,
전공2,2025,2학기,임상간호대학원,임상간호학과,전공,,NURS0972,001,심리사회·영적간호와 상담,3,"권소희,박다인,김희숙","월 17:00 ~ 18:00,월 18:00 ~ 19:00,월 19:00 ~ 20:00",동인동 캠퍼스 의대신관및강의동,10,11,0,
전공2,2025,2학기,임상간호대학원,임상간호학과,전공,,NURS0976,001,가족치료 및 상담,2,김희숙,"월 14:00 ~ 15:00,월 15:00 ~ 16:00",동인동 캠퍼스 의대신관및강의동,10,8,0,
전공2,2025,2학기,임상간호대학원,임상간호학과,전공,,NURS0977,001,상급정신건강간호실습,3,박완주,"화 09:00 ~ 10:00,화 10:00 ~ 11:00,화 11:00 ~ 12:00,화 12:00 ~ 13:00,화 13:00 ~ 14:00,화 14:00 ~ 15:00", ,10,8,0,
전공2,2025,2학기,사회정책대학원,사회정책및NGO전공,전공,,OOOB0705,001,사회정책연구,3,김정원,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,20,6,0,
전공2,2025,2학기,사회정책대학원,사회정책및NGO전공,전공,,POIN0725,001,NGO와 사회조사,3,신형진,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,20,4,0,
전공2,2025,2학기,사회정책대학원,도시공간환경정책전공,전공,,POIN0796,001,지속 가능한 도시의 자연환경,3,오정식,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,20,1,0,
전공2,2025,2학기,사회정책대학원,도시공간환경정책전공,전공,,POIN0842,001,미래도시세미나,3,이재현,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,20,4,0,
전공2,2025,2학기,사회정책대학원,미디어커뮤니케이션전공,전공,,POIN0776,001,탐사보도론,3,김연식,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,30,14,0,
전공2,2025,2학기,사회정책대학원,미디어커뮤니케이션전공,전공,,POIN0885,001,마케팅커뮤니케이션,3,김소정,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,30,15,0,
전공2,2025,2학기,사회정책대학원,심리서비스전공,전공,,POIN0863,001,심리학연구법,3,김초복,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,25,18,0,
전공2,2025,2학기,사회정책대학원,심리서비스전공,전공,,PSYC0825,001,최신상담이론세미나,3,허재홍,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,25,19,0,
전공2,2025,2학기,사회정책대학원,정치리더십전공,전공,,POIN0769,001,미국정치 특강,3,엄기홍,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,30,12,0,
전공2,2025,2학기,사회정책대학원,정치리더십전공,전공,,POIN0778,001,정치제도와 정치과정,3,하세헌,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,30,9,0,
전공2,2025,2학기,사회정책대학원,사회복지실천전공,전공,,WELF0730,001,노인복지론연구,3,박창제,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,30,15,0,
전공2,2025,2학기,사회정책대학원,사회복지실천전공,전공,,WELF0797,001,에이징 인 플레이스와 사회복지실천 연구,3,김유진,"수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,30,18,0,
전공2,2025,2학기,사회정책대학원,사회복지정책및행정전공,전공,,WELF0732,001,사회보장론연구,3,김환준,"월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,30,30,0,
전공2,2025,2학기,사회정책대학원,사회복지정책및행정전공,전공,,WELF0733,001,사회복지정책론연구,3,문순영,"화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  사회과학대학,30,29,0,
전공2,2025,2학기,사회정책대학원,도서관정보정책전공,전공,,DIIM0735,001,문헌정보학기초특론,3,최재황,"수 13:00 ~ 14:00,수 14:00 ~ 15:00,수 15:00 ~ 16:00",산격동 캠퍼스  사회과학대학,20,6,0,
전공2,2025,2학기,법학전문대학원,법학과,전공,1,LAWS0703,001,민법Ⅱ,3,박세민,"수 15:00 ~ 16:30,월 15:00 ~ 16:30",산격동 캠퍼스  법학전문대학원,45,44,0,(한국어) 
