데이터 구분,개설년도,개설학기,개설대학,개설학과,이수구분,학년,과목코드,분반,과목명,학점,담당교수,강의시간(실제),강의실정보,수강정원,수강신청인원,꾸러미신청인원,비고
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,2,COMP0217,3,자바프로그래밍,3,정창수,"금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00,금 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,43,58,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,3,COMP0312,4,운영체제,3,김명석,"목 13:30 ~ 15:00,화 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),90,94,88,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,3,COMP0312,5,운영체제,3,김용태,"월 09:00 ~ 10:30,수 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),70,69,86,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,3,COMP0312,6,운영체제,3,탁병철,"화 13:30 ~ 15:00,목 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),70,65,38,(영어) 
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,2,COMP0315,1,오토마타및형식언어,3,박혜영,"목 13:30 ~ 15:00,화 15:00 ~ 16:30",산격동 캠퍼스  IT대학4호관(제2학생회관),65,68,99,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,3,COMP0319,1,알고리즘1,3,남덕윤,"목 16:30 ~ 18:00,화 16:30 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),70,75,69,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,3,COMP0319,2,알고리즘1,3,이지연,"화 13:30 ~ 15:00,목 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),70,62,46,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,3,COMP0319,3,알고리즘1,3,정인욱,"목 13:30 ~ 15:00,화 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),70,70,75,(영어) 
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,3,COMP0321,1,컴파일러,3,김용태,"수 09:00 ~ 10:30,월 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),100,91,108,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,3,COMP0323,2,데이타통신,3,백호기,"수 13:30 ~ 15:00,월 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),70,135,187,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,3,COMP0324,2,인공지능,3,김재일,"수 16:30 ~ 18:00,월 16:30 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),70,118,163,(영어) 
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,3,COMP0422,1,소프트웨어공학,3,손정주,"월 13:30 ~ 15:00,수 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),70,66,100,신임교수 담당예정(1)
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,1,COMP0453,1,컴퓨팅사고와 SW코딩,3,권영우,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,47,0,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,1,COMP0453,2,컴퓨팅사고와 SW코딩,3,안병준,"금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00,금 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,42,0,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,2,ELEC0247,9,논리회로,3,김경훈,"화 13:30 ~ 15:00,목 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),100,101,109,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,2,ELEC0247,12,논리회로,3,김경훈,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),60,42,0,(영어) 
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,1,ITEC0201,9,컴퓨터학개론,3,이호경,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),70,110,0,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,3,ITEC0401,1,종합설계프로젝트1,4,고석주,"월 08:00 ~ 09:00,월 18:00 ~ 19:00,월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,42,65,
공학전공1,2024,1학기,IT대학,컴퓨터학부,공학전공,3,ITEC0401,2,종합설계프로젝트1,4,김재수,"수 08:00 ~ 09:00,수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00,수 21:00 ~ 22:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,23,6,
공학전공1,2024,1학기,IT대학,컴퓨터학부 플랫폼소프트웨어전공,공학전공,4,COMP0413,1,컴퓨터그래픽스,3,백낙훈,"토 09:00 ~ 10:30,토 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),135,129,261,원격강좌 
공학전공1,2024,1학기,IT대학,컴퓨터학부 플랫폼소프트웨어전공,공학전공,4,COMP0414,1,컴퓨터망,3,김동균,"월 13:30 ~ 15:00,수 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),70,71,81,
공학전공1,2024,1학기,IT대학,컴퓨터학부 플랫폼소프트웨어전공,공학전공,4,COMP0414,2,컴퓨터망,3,김재수,"목 13:30 ~ 15:00,화 16:30 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),70,61,47,
공학전공1,2024,1학기,IT대학,컴퓨터학부 플랫폼소프트웨어전공,공학전공,4,COMP0419,1,정보검색,3,이천희,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),70,62,61,신임교수 담당예정(3)
공학전공1,2024,1학기,IT대학,컴퓨터학부 플랫폼소프트웨어전공,공학전공,4,COMP0420,1,모바일앱프로그래밍2,3,정기숙,"금 09:00 ~ 10:00,금 10:00 ~ 11:00,금 11:00 ~ 12:00,금 12:00 ~ 13:00",산격동 캠퍼스  IT대학4호관(제2학생회관),40,10,13,
공학전공1,2024,1학기,IT대학,컴퓨터학부 플랫폼소프트웨어전공,공학전공,4,ITEC0402,1,종합설계프로젝트2,4,김동균,"화 08:00 ~ 09:00,화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,36,33,
공학전공1,2024,1학기,IT대학,컴퓨터학부 플랫폼소프트웨어전공,공학전공,4,ITEC0402,2,종합설계프로젝트2,4,정설영,"월 08:00 ~ 09:00,월 18:00 ~ 19:00,월 19:00 ~ 20:00,월 20:00 ~ 21:00,월 21:00 ~ 22:00",산격동 캠퍼스  IT대학5호관(IT융복합관),60,66,68,
공학전공1,2024,1학기,IT대학,컴퓨터학부 플랫폼소프트웨어전공,공학전공,4,ITEC0414,1,소프트웨어테스팅 이론,3,최윤자,"수 13:30 ~ 15:00,월 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),42,35,42,
공학전공1,2024,1학기,IT대학,컴퓨터학부 플랫폼소프트웨어전공,공학전공,4,ITEC0415,3,고급문제해결,3,이시형,"금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00,금 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,39,66,
공학전공1,2024,1학기,IT대학,컴퓨터학부 플랫폼소프트웨어전공,공학전공,4,ITEC0416,3,고급웹프로그래밍,3,이성희,"월 09:00 ~ 10:00,월 10:00 ~ 11:00,월 11:00 ~ 12:00,월 12:00 ~ 13:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,33,35,
공학전공1,2024,1학기,IT대학,컴퓨터학부 플랫폼소프트웨어전공,공학전공,4,ITEC0420,1,모바일로봇프로그래밍,3,이상윤,"목 14:00 ~ 15:00,목 15:00 ~ 16:00,목 16:00 ~ 17:00,목 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,7,14,
공학전공1,2024,1학기,IT대학,컴퓨터학부 인공지능컴퓨팅전공,공학전공,4,COMP0460,1,문제해결기반 공학연수실습(컴퓨터학),2,김경훈,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  공대9호관,3,3,0,(영어) <b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,컴퓨터학부 인공지능컴퓨팅전공,공학전공,4,COMP0460,2,문제해결기반 공학연수실습(컴퓨터학),2,남덕윤,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  IT대학4호관(제2학생회관),3,1,0,<b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,컴퓨터학부 인공지능컴퓨팅전공,공학전공,4,COMP0460,3,문제해결기반 공학연수실습(컴퓨터학),2,백호기,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  공대9호관,3,2,2,<b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,컴퓨터학부 인공지능컴퓨팅전공,공학전공,4,COMP0460,4,문제해결기반 공학연수실습(컴퓨터학),2,박상효,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  공대9호관,3,2,2,<b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,컴퓨터학부 인공지능컴퓨팅전공,공학전공,4,COMP0460,6,문제해결기반 공학연수실습(컴퓨터학),2,김정근,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  IT대학4호관(제2학생회관),3,3,0,(영어) <b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,컴퓨터학부 인공지능컴퓨팅전공,공학전공,4,COMP0460,7,문제해결기반 공학연수실습(컴퓨터학),2,이지연,"화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00",산격동 캠퍼스  공대9호관,3,1,0,(영어) <b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,4,EECS0410,1,고전압공학,3,김진규,"화 10:30 ~ 12:00,화 12:00 ~ 13:30",산격동 캠퍼스  IT대학5호관(IT융복합관),50,23,19,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,2,EECS0438,1,전기물성,3,박종후,"월 09:00 ~ 10:30,수 10:30 ~ 12:00",산격동 캠퍼스  공대8호관,50,48,46,(영어) 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,2,EECS0438,2,전기물성,3,박종후,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),50,58,65,(영어) 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,4,EECS0456,1,신재생에너지공학,3,정재정,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00",산격동 캠퍼스  공대8호관,40,18,20,(영어) 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,2,ELEC0241,8,전자장1,3,이세희,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),50,63,65,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,2,ELEC0241,9,전자장1,3,최홍순,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),50,52,54,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,2,ELEC0243,9,회로이론1,3,김형표,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),50,53,51,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,2,ELEC0243,10,회로이론1,3,최종우,"목 13:30 ~ 15:00,화 13:30 ~ 15:00",산격동 캠퍼스  IT대학5호관(IT융복합관),50,50,51,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEC0246,8,전자회로2,3,김홍준,"목 13:30 ~ 15:00,화 13:30 ~ 15:00",산격동 캠퍼스  IT대학5호관(IT융복합관),50,54,73,(영어) 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEC0246,9,전자회로2,3,김홍준,"목 16:30 ~ 18:00,화 16:30 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),50,50,73,(영어) 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,2,ELEC0247,10,논리회로,3,이준우,"목 13:30 ~ 15:00,화 13:30 ~ 15:00",산격동 캠퍼스  공대8호관,50,50,53,(영어) 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,2,ELEC0247,11,논리회로,3,이준우,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  공대8호관,50,50,50,(영어) 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEC0321,7,신호및시스템,3,이준우,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  공대8호관,60,58,64,(영어) 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEC0322,2,에너지변환,3,이세희,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),50,45,52,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEC0322,3,에너지변환,3,최홍순,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),50,44,36,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEC0334,1,전력전자,3,최종우,"금 10:30 ~ 12:00,수 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),50,44,27,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEC0334,2,전력전자,3,정재정,"금 10:30 ~ 12:00,수 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),50,50,64,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEC0431,1,전력공학,3,김수배,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  공대8호관,50,57,83,(영어) 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEC0431,2,전력공학,3,한세경,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),50,25,3,(영어) 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,1,ELEE0215,1,전기공학세미나 1,3,금상택,"금 13:30 ~ 15:00,월 13:30 ~ 15:00","산격동 캠퍼스  IT대학5호관(IT융복합관), 산격동 캠퍼스  공대8호관",40,42,0,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,1,ELEE0215,2,전기공학세미나 1,3,금상택,"금 10:30 ~ 12:00,월 16:30 ~ 18:00","산격동 캠퍼스  IT대학5호관(IT융복합관), 산격동 캠퍼스  공대8호관",40,42,0,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEE0216,1,문제해결기반 공학연수실습(전기공학),2,김수배,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  공대8호관,5,3,3,<b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEE0216,2,문제해결기반 공학연수실습(전기공학),2,김형표,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  공대8호관,5,4,4,<b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEE0216,3,문제해결기반 공학연수실습(전기공학),2,김홍준,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  IT대학3호관(공대11호관),5,2,2,<b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEE0216,4,문제해결기반 공학연수실습(전기공학),2,박종후,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  공대8호관,5,2,2,<b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEE0216,5,문제해결기반 공학연수실습(전기공학),2,이세희,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  IT대학3호관(공대11호관),5,4,3,<b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEE0216,6,문제해결기반 공학연수실습(전기공학),2,이준우,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  공대8호관,5,1,0,<b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEE0216,7,문제해결기반 공학연수실습(전기공학),2,정재정,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  공대8호관,5,1,2,<b>SU평가강좌</b> 
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,2,ELEE0313,1,기초전기공학실험설계 1,3,김진규,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),30,31,27,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,2,ELEE0313,2,기초전기공학실험설계 1,3,김진규,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),30,24,21,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,2,ELEE0313,3,기초전기공학실험설계 1,3,황덕현,"금 15:00 ~ 16:00,금 16:00 ~ 17:00,금 17:00 ~ 18:00,금 18:00 ~ 19:00",산격동 캠퍼스  IT대학5호관(IT융복합관),30,9,8,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEE0411,1,전기공학설계 1,3,김형표,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),30,32,42,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEE0411,2,전기공학설계 1,3,강대경,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),30,12,8,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,3,ELEE0411,3,전기공학설계 1,3,윤웅희,"금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00,금 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),30,29,20,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,4,ITEC0401,3,종합설계프로젝트1,4,한세경,"목 08:00 ~ 09:00,목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  공대8호관,40,41,0,
공학전공1,2024,1학기,IT대학,전기공학과,공학전공,4,ITEC0401,4,종합설계프로젝트1,4,김수배,"화 08:00 ~ 09:00,화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  공대8호관,40,41,85,
공학전공2,2024,2학기,공과대학,기계공학부 기계공학전공,공학전공,4,MECH0524,1,자동차공학,3,최상헌,"월 13:30 ~ 15:00,월 15:00 ~ 16:30",산격동 캠퍼스  공대6호관,60,39,32,
공학전공2,2024,2학기,공과대학,기계공학부 기계공학전공,공학전공,4,MECH0530,1,미래차통합열관리,3,이정표,"수 16:30 ~ 18:00,월 16:30 ~ 18:00",산격동 캠퍼스  공대6호관,70,8,8,2024.9.1.자 신임교원
공학전공2,2024,2학기,공과대학,기계공학부 기계공학전공,공학전공,4,MECH0586,1,최신기계공학기술,3,최상헌,"금 13:00 ~ 14:00,금 14:00 ~ 15:00,금 15:00 ~ 16:00",산격동 캠퍼스  미래창직관,70,77,122,<b>SU평가강좌</b> 
공학전공2,2024,2학기,공과대학,기계공학부 기계설계학전공,공학전공,4,MECH0531,1,친환경배터리소재,3,위정욱,"목 15:00 ~ 16:30,목 16:30 ~ 18:00",산격동 캠퍼스  공대6호관,50,22,26,2024.9.1자 신임교원
공학전공2,2024,2학기,공과대학,기계공학부 기계설계학전공,공학전공,4,MECH0582,1,피로및파괴역학,3,김성열,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  공대6호관,60,8,7,
공학전공2,2024,2학기,공과대학,기계공학부 기계설계학전공,공학전공,4,MECH0583,1,로봇시스템,3,황창순,"목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  공대3호관,60,34,34,
공학전공2,2024,2학기,공과대학,기계공학부 기계설계학전공,공학전공,4,MECH0585,1,최적설계기초,3,최수민,"목 13:30 ~ 15:00,화 13:30 ~ 15:00",산격동 캠퍼스  공대3호관,60,18,19,
공학전공2,2024,2학기,공과대학,기계공학부 기계설계학전공,공학전공,4,MECH0587,1,졸업과제 2,3,김성열,"금 09:00 ~ 10:00,금 10:00 ~ 11:00,금 11:00 ~ 12:00,금 12:00 ~ 13:00",산격동 캠퍼스  공대6호관,40,32,23,<b>SU평가강좌</b> 
공학전공2,2024,2학기,공과대학,기계공학부 기계설계학전공,공학전공,4,MECH0591,1,마이크로/나노기계공학,3,곽문규,"화 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  공대6호관,60,41,32,(한국어+영어) 
공학전공2,2024,2학기,공과대학,고분자공학과,공학전공,4,POLY0411,1,합성섬유,3,곽기섭,"수 13:30 ~ 15:00,월 13:30 ~ 15:00",산격동 캠퍼스  공대9호관,65,27,17,
